CLUESmallArea,BlockId,Usage,SumFloors2002,BuildingCount2002,SumFloors2021,BuildingCount2021,MostFloors2002,MostFloors2021
Melbourne (CBD),105,House/Townhouse,0,0,0,0
Melbourne (CBD),105,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),98,Unoccupied - Unused,0.0,0,1.0,1,0,1
Melbourne (CBD),98,Equipment Installation,1.0,1,0.0,0,1,0
Melbourne (CBD),98,House/Townhouse,1.0,1,1.0,1,1,1
Melbourne (CBD),98,Educational/Research,2.0,1,0.0,0,2,0
Melbourne (CBD),98,"Performances, Conferences, Ceremonies",0.0,0,2.0,1,0,2
Melbourne (CBD),98,Office,0,0,0,0
Melbourne (CBD),98,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),98,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),72,Office,57.0,11,48.0,6,14,14
Melbourne (CBD),72,Unoccupied - Unused,0.0,0,21.0,7,0,7
Melbourne (CBD),72,"Performances, Conferences, Ceremonies",9.0,1,9.0,1,9,9
Melbourne (CBD),72,Parking - Private Covered,3.0,1,3.0,1,3,3
Melbourne (CBD),72,Entertainment/Recreation - Indoor,8.0,3,4.0,2,3,3
Melbourne (CBD),72,Parking - Commercial Covered,10.0,1,13.0,1,10,13
Melbourne (CBD),72,Educational/Research,7.0,1,0.0,0,7,0
Melbourne (CBD),72,Residential Apartment,18.0,1,103.0,3,18,59
Melbourne (CBD),72,Storage,1.0,1,0.0,0,1,0
Melbourne (CBD),72,Retail - Shop,2.0,1,2.0,1,2,2
Melbourne (CBD),72,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),72,Unoccupied - Under Renovation,2.0,1,0.0,0,2,0
Melbourne (CBD),72,Unoccupied - Under Demolition/Condemned,0.0,0,2.0,1,0,2
Melbourne (CBD),72,House/Townhouse,0,0,0,0
Melbourne (CBD),36,"Performances, Conferences, Ceremonies",25.0,5,22.0,4,10,10
Melbourne (CBD),36,Office,12.0,3,26.0,4,5,14
Melbourne (CBD),36,Commercial Accommodation,28.0,3,28.0,3,10,10
Melbourne (CBD),36,Retail - Shop,5.0,1,0.0,0,5,0
Melbourne (CBD),36,Unoccupied - Unused,0.0,0,5.0,1,0,5
Melbourne (CBD),36,Educational/Research,4.0,1,0.0,0,4,0
Melbourne (CBD),36,Parking - Commercial Covered,5.0,1,0.0,0,5,0
Melbourne (CBD),36,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),36,Residential Apartment,0.0,0,0.0,0,0,0
Melbourne (CBD),36,House/Townhouse,0,0,0,0
Melbourne (CBD),36,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),81,Educational/Research,7.0,1,23.0,6,7,6
Melbourne (CBD),81,House/Townhouse,0.0,0,20.0,9,0,3
Melbourne (CBD),81,Commercial Accommodation,24.0,3,37.0,1,11,37
Melbourne (CBD),81,Residential Apartment,26.0,1,63.0,3,26,26
Melbourne (CBD),81,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),81,Public Display Area,0.0,0,0.0,0,0,0
Melbourne (CBD),81,Manufacturing,0.0,0,0.0,0,0,0
Melbourne (CBD),81,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),81,Retail - Shop,1.0,1,0.0,0,1,0
Melbourne (CBD),81,Unoccupied - Unused,8.0,3,0.0,0,4,0
Melbourne (CBD),81,Storage,0.0,0,0.0,0,0,0
Melbourne (CBD),81,Office,2.0,1,0.0,0,2,0
Melbourne (CBD),81,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),81,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),55,Retail - Shop,31.0,6,35.0,7,9,9
Melbourne (CBD),55,Commercial Accommodation,29.0,2,29.0,2,16,16
Melbourne (CBD),55,Storage,11.0,2,5.0,2,8,3
Melbourne (CBD),55,Unoccupied - Unused,4.0,1,5.0,1,4,5
Melbourne (CBD),55,Unoccupied - Under Renovation,4.0,1,0.0,0,4,0
Melbourne (CBD),55,Entertainment/Recreation - Indoor,2.0,1,8.0,2,2,4
Melbourne (CBD),55,Office,9.0,2,0.0,0,5,0
Melbourne (CBD),55,Community Use,0.0,0,0.0,0,0,0
Melbourne (CBD),55,House/Townhouse,0,0,0,0
Melbourne (CBD),55,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),23,Residential Apartment,13.0,1,39.0,3,13,18
Melbourne (CBD),23,Office,108.0,10,86.0,9,23,16
Melbourne (CBD),23,Parking - Commercial Covered,0.0,0,2.0,1,0,2
Melbourne (CBD),23,Commercial Accommodation,0.0,0,42.0,2,0,25
Melbourne (CBD),23,Entertainment/Recreation - Indoor,0.0,0,3.0,1,0,3
Melbourne (CBD),23,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),23,Unoccupied - Under Renovation,25.0,1,0.0,0,25,0
Melbourne (CBD),23,Equipment Installation,7.0,1,7.0,1,7,7
Melbourne (CBD),23,Unoccupied - Unused,0.0,0,30.0,1,0,30
Melbourne (CBD),23,Retail - Stall,0.0,0,1.0,1,0,1
Melbourne (CBD),23,House/Townhouse,0,0,0,0
Melbourne (CBD),63,Educational/Research,0.0,0,0.0,0,0,0
Melbourne (CBD),63,Equipment Installation,15.0,1,15.0,1,15,15
Melbourne (CBD),63,Office,33.0,4,37.0,5,12,12
Melbourne (CBD),63,"Performances, Conferences, Ceremonies",8.0,3,8.0,3,3,3
Melbourne (CBD),63,Unoccupied - Unused,4.0,1,2.0,1,4,2
Melbourne (CBD),63,Entertainment/Recreation - Indoor,4.0,2,4.0,2,2,2
Melbourne (CBD),63,Student Accommodation,4.0,1,4.0,1,4,4
Melbourne (CBD),63,Storage,2.0,1,0.0,0,2,0
Melbourne (CBD),63,Retail - Shop,0.0,0,0.0,0,0,0
Melbourne (CBD),63,House/Townhouse,0,0,0,0
Melbourne (CBD),63,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),37,Unoccupied - Unused,13.0,1,90.0,3,13,47
Melbourne (CBD),37,"Performances, Conferences, Ceremonies",6.0,2,1.0,1,5,1
Melbourne (CBD),37,Commercial Accommodation,35.0,2,61.0,3,18,26
Melbourne (CBD),37,Entertainment/Recreation - Indoor,3.0,1,7.0,2,3,4
Melbourne (CBD),37,Office,125.0,4,86.0,3,52,51
Melbourne (CBD),37,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Melbourne (CBD),37,Storage,0.0,0,0.0,0,0,0
Melbourne (CBD),37,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),37,Hospital/Clinic,8.0,1,0.0,0,8,0
Melbourne (CBD),37,Retail - Shop,3.0,1,0.0,0,3,0
Melbourne (CBD),37,Community Use,0.0,0,0.0,0,0,0
Melbourne (CBD),37,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),37,House/Townhouse,0,0,0,0
Melbourne (CBD),37,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),114,Educational/Research,0.0,0,3.0,1,0,3
Melbourne (CBD),114,Residential Apartment,25.0,5,26.0,5,11,11
Melbourne (CBD),114,Entertainment/Recreation - Indoor,9.0,4,9.0,4,3,3
Melbourne (CBD),114,House/Townhouse,2.0,1,2.0,1,2,2
Melbourne (CBD),114,Unoccupied - Under Construction,0.0,0,2.0,2,0,1
Melbourne (CBD),114,Retail - Shop,13.0,7,7.0,4,2,2
Melbourne (CBD),114,Commercial Accommodation,9.0,1,9.0,1,9,9
Melbourne (CBD),114,Office,5.0,2,2.0,1,3,2
Melbourne (CBD),114,Unoccupied - Unused,12.0,5,13.0,6,4,4
Melbourne (CBD),114,Public Display Area,0.0,0,0.0,0,0,0
Melbourne (CBD),114,Wholesale,0.0,0,0.0,0,0,0
Melbourne (CBD),114,Storage,0.0,0,0.0,0,0,0
Melbourne (CBD),114,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),114,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),45,Unoccupied - Unused,32.0,6,28.0,6,10,9
Melbourne (CBD),45,Retail - Shop,23.0,6,27.0,8,7,7
Melbourne (CBD),45,Residential Apartment,19.0,2,19.0,2,11,11
Melbourne (CBD),45,Community Use,0.0,0,1.0,1,0,1
Melbourne (CBD),45,Entertainment/Recreation - Indoor,5.0,2,9.0,3,3,3
Melbourne (CBD),45,Storage,12.0,4,3.0,1,3,3
Melbourne (CBD),45,Commercial Accommodation,9.0,1,9.0,1,9,9
Melbourne (CBD),45,Office,10.0,2,15.0,2,7,10
Melbourne (CBD),45,Educational/Research,0.0,0,6.0,1,0,6
Melbourne (CBD),45,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Melbourne (CBD),45,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),45,Workshop/Studio,5.0,1,0.0,0,5,0
Melbourne (CBD),45,Hospital/Clinic,0.0,0,0.0,0,0,0
Melbourne (CBD),45,House/Townhouse,0,0,0,0
Melbourne (CBD),45,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),107,"Performances, Conferences, Ceremonies",2.0,1,2.0,1,2,2
Melbourne (CBD),107,Commercial Accommodation,0.0,0,9.0,1,0,9
Melbourne (CBD),107,Retail - Shop,1.0,1,0.0,0,1,0
Melbourne (CBD),107,Residential Apartment,3.0,1,3.0,1,3,3
Melbourne (CBD),107,Student Accommodation,6.0,1,0.0,0,6,0
Melbourne (CBD),107,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),107,Unoccupied - Unused,0.0,0,0.0,0,0,0
Melbourne (CBD),107,House/Townhouse,0,0,0,0
Melbourne (CBD),107,Office,0,0,0,0
Melbourne (CBD),107,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),107,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),113,Unoccupied - Unused,0.0,0,0.0,0,0,0
Melbourne (CBD),113,Retail - Stall,13.0,13,14.0,14,1,1
Melbourne (CBD),113,Storage,3.0,3,5.0,4,1,2
Melbourne (CBD),113,Office,2.0,1,2.0,1,2,2
Melbourne (CBD),113,Retail - Shop,5.0,4,2.0,2,2,1
Melbourne (CBD),113,Equipment Installation,1.0,1,1.0,1,1,1
Melbourne (CBD),113,Community Use,2.0,2,2.0,2,1,1
Melbourne (CBD),113,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
Melbourne (CBD),113,House/Townhouse,0,0,0,0
Melbourne (CBD),113,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),6,"Performances, Conferences, Ceremonies",4.0,1,5.0,2,4,4
Melbourne (CBD),6,Public Display Area,4.0,1,4.0,1,4,4
Melbourne (CBD),6,Office,0.0,0,14.0,3,0,5
Melbourne (CBD),6,Parking - Commercial Covered,1.0,1,1.0,1,1,1
Melbourne (CBD),6,Entertainment/Recreation - Indoor,0.0,0,8.0,5,0,3
Melbourne (CBD),6,Retail - Shop,1.0,1,0.0,0,1,0
Melbourne (CBD),6,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),6,Unoccupied - Under Construction,20.0,7,1.0,1,5,1
Melbourne (CBD),6,Unoccupied - Unused,1.0,1,0.0,0,1,0
Melbourne (CBD),6,House/Townhouse,0,0,0,0
Melbourne (CBD),52,Office,86.0,2,118.0,4,53,53
Melbourne (CBD),52,Retail - Shop,2.0,1,2.0,1,2,2
Melbourne (CBD),52,Entertainment/Recreation - Indoor,0.0,0,5.0,2,0,3
Melbourne (CBD),52,Unoccupied - Unused,33.0,5,21.0,1,14,21
Melbourne (CBD),52,Parking - Commercial Covered,1.0,1,0.0,0,1,0
Melbourne (CBD),52,Unoccupied - Under Renovation,14.0,1,0.0,0,14,0
Melbourne (CBD),52,Storage,2.0,1,0.0,0,2,0
Melbourne (CBD),52,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),52,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Melbourne (CBD),52,House/Townhouse,0,0,0,0
Melbourne (CBD),103,Office,12.0,2,10.0,1,10,10
Melbourne (CBD),103,Residential Apartment,0.0,0,45.0,2,0,26
Melbourne (CBD),103,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),103,Unoccupied - Unused,8.0,2,8.0,3,6,4
Melbourne (CBD),103,Entertainment/Recreation - Indoor,4.0,2,2.0,1,2,2
Melbourne (CBD),103,Commercial Accommodation,12.0,1,37.0,2,12,25
Melbourne (CBD),103,Parking - Commercial Covered,0.0,0,0.0,0,0,0
Melbourne (CBD),103,Equipment Installation,1.0,1,0.0,0,1,0
Melbourne (CBD),103,Unoccupied - Under Construction,0.0,0,2.0,2,0,1
Melbourne (CBD),103,Retail - Shop,0.0,0,2.0,1,0,2
Melbourne (CBD),103,Storage,1.0,1,0.0,0,1,0
Melbourne (CBD),103,Retail - Cars,3.0,1,0.0,0,3,0
Melbourne (CBD),103,Workshop/Studio,2.0,1,0.0,0,2,0
Melbourne (CBD),103,Educational/Research,4.0,1,0.0,0,4,0
Melbourne (CBD),103,Student Accommodation,0.0,0,24.0,1,0,24
Melbourne (CBD),103,House/Townhouse,0,0,0,0
Melbourne (CBD),93,Unoccupied - Unused,3.0,2,23.0,4,2,18
Melbourne (CBD),93,Office,47.0,6,40.0,4,18,23
Melbourne (CBD),93,Residential Apartment,11.0,2,100.0,6,6,30
Melbourne (CBD),93,Educational/Research,2.0,1,10.0,1,2,10
Melbourne (CBD),93,Commercial Accommodation,0.0,0,37.0,1,0,37
Melbourne (CBD),93,Parking - Private Covered,0.0,0,0.0,0,0,0
Melbourne (CBD),93,Wholesale,3.0,1,0.0,0,3,0
Melbourne (CBD),93,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Melbourne (CBD),93,Unoccupied - Under Renovation,6.0,1,0.0,0,6,0
Melbourne (CBD),93,Storage,0.0,0,0.0,0,0,0
Melbourne (CBD),93,House/Townhouse,0,0,0,0
Melbourne (CBD),93,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),93,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),56,Entertainment/Recreation - Indoor,20.0,8,40.0,13,5,9
Melbourne (CBD),56,Educational/Research,0.0,0,5.0,1,0,5
Melbourne (CBD),56,Office,36.0,6,18.0,4,9,8
Melbourne (CBD),56,Unoccupied - Under Renovation,4.0,1,5.0,1,4,5
Melbourne (CBD),56,Parking - Commercial Covered,5.0,1,3.0,1,5,3
Melbourne (CBD),56,Unoccupied - Unused,13.0,4,7.0,3,4,3
Melbourne (CBD),56,Residential Apartment,0.0,0,6.0,2,0,4
Melbourne (CBD),56,Retail - Shop,10.0,4,16.0,4,3,7
Melbourne (CBD),56,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),56,Storage,7.0,3,0.0,0,3,0
Melbourne (CBD),56,"Performances, Conferences, Ceremonies",5.0,1,0.0,0,5,0
Melbourne (CBD),56,House/Townhouse,0,0,0,0
Melbourne (CBD),34,Office,104.0,4,156.0,8,37,38
Melbourne (CBD),34,Residential Apartment,7.0,1,7.0,1,7,7
Melbourne (CBD),34,Commercial Accommodation,0.0,0,18.0,2,0,10
Melbourne (CBD),34,Unoccupied - Unused,58.0,7,6.0,1,14,6
Melbourne (CBD),34,Equipment Installation,0.0,0,1.0,1,0,1
Melbourne (CBD),34,Unoccupied - Under Renovation,29.0,2,0.0,0,20,0
Melbourne (CBD),34,Retail - Shop,0.0,0,14.0,2,0,8
Melbourne (CBD),34,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),34,House/Townhouse,0,0,0,0
Melbourne (CBD),34,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),34,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),42,Office,74.0,6,86.0,5,26,26
Melbourne (CBD),42,Institutional Accommodation,0.0,0,5.0,1,0,5
Melbourne (CBD),42,Educational/Research,0.0,0,5.0,1,0,5
Melbourne (CBD),42,Unoccupied - Unused,18.0,1,12.0,1,18,12
Melbourne (CBD),42,Residential Apartment,4.0,1,0.0,0,4,0
Melbourne (CBD),42,Unoccupied - Under Renovation,12.0,1,0.0,0,12,0
Melbourne (CBD),42,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),42,House/Townhouse,0,0,0,0
Melbourne (CBD),42,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),42,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),13,Office,62.0,7,53.0,7,22,22
Melbourne (CBD),13,Residential Apartment,12.0,1,12.0,1,12,12
Melbourne (CBD),13,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),13,Public Display Area,3.0,1,3.0,1,3,3
Melbourne (CBD),13,Commercial Accommodation,0.0,0,25.0,1,0,25
Melbourne (CBD),13,Retail - Shop,5.0,2,3.0,1,3,3
Melbourne (CBD),13,Parking - Commercial Covered,8.0,1,9.0,1,8,9
Melbourne (CBD),13,Equipment Installation,2.0,1,0.0,0,2,0
Melbourne (CBD),13,Unoccupied - Unused,0.0,0,11.0,1,0,11
Melbourne (CBD),13,House/Townhouse,0,0,0,0
Melbourne (CBD),13,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),97,Residential Apartment,7.0,2,163.0,8,4,39
Melbourne (CBD),97,Office,31.0,7,20.0,3,14,15
Melbourne (CBD),97,Educational/Research,2.0,1,2.0,1,2,2
Melbourne (CBD),97,Unoccupied - Unused,6.0,2,7.0,2,4,4
Melbourne (CBD),97,Parking - Commercial Covered,0.0,0,19.0,1,0,19
Melbourne (CBD),97,Entertainment/Recreation - Indoor,0.0,0,5.0,2,0,3
Melbourne (CBD),97,Unoccupied - Under Renovation,12.0,1,0.0,0,12,0
Melbourne (CBD),97,Parking - Private Covered,4.0,1,0.0,0,4,0
Melbourne (CBD),97,Commercial Accommodation,19.0,1,0.0,0,19,0
Melbourne (CBD),97,Community Use,0.0,0,0.0,0,0,0
Melbourne (CBD),97,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),97,Student Accommodation,0.0,0,43.0,1,0,43
Melbourne (CBD),97,House/Townhouse,0,0,0,0
Melbourne (CBD),31,Educational/Research,5.0,1,29.0,2,5,24
Melbourne (CBD),31,Residential Apartment,28.0,1,112.0,4,28,67
Melbourne (CBD),31,Entertainment/Recreation - Indoor,3.0,1,3.0,1,3,3
Melbourne (CBD),31,Unoccupied - Unused,0.0,0,7.0,2,0,6
Melbourne (CBD),31,Office,49.0,6,9.0,1,24,9
Melbourne (CBD),31,Student Accommodation,0.0,0,5.0,1,0,5
Melbourne (CBD),31,Unoccupied - Under Renovation,4.0,1,0.0,0,4,0
Melbourne (CBD),31,Storage,8.0,1,0.0,0,8,0
Melbourne (CBD),31,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),31,Parking - Private Covered,2.0,1,0.0,0,2,0
Melbourne (CBD),31,Retail - Shop,1.0,1,0.0,0,1,0
Melbourne (CBD),31,House/Townhouse,0,0,0,0
Melbourne (CBD),31,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),18,Office,35.0,2,79.0,4,29,39
Melbourne (CBD),18,Retail - Showroom,0.0,0,2.0,1,0,2
Melbourne (CBD),18,Commercial Accommodation,27.0,3,27.0,3,14,14
Melbourne (CBD),18,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Melbourne (CBD),18,Parking - Commercial Covered,10.0,1,10.0,1,10,10
Melbourne (CBD),18,Residential Apartment,40.0,3,40.0,3,25,25
Melbourne (CBD),18,Entertainment/Recreation - Indoor,2.0,1,2.0,1,2,2
Melbourne (CBD),18,Retail - Shop,2.0,1,0.0,0,2,0
Melbourne (CBD),18,Storage,5.0,1,0.0,0,5,0
Melbourne (CBD),18,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),18,Unoccupied - Unused,9.0,2,3.0,1,6,3
Melbourne (CBD),18,House/Townhouse,0,0,0,0
Melbourne (CBD),57,Entertainment/Recreation - Indoor,43.0,17,50.0,18,4,5
Melbourne (CBD),57,Storage,2.0,1,5.0,2,2,3
Melbourne (CBD),57,Retail - Shop,8.0,3,7.0,2,3,5
Melbourne (CBD),57,Residential Apartment,0.0,0,21.0,1,0,21
Melbourne (CBD),57,Unoccupied - Unused,10.0,3,17.0,6,4,3
Melbourne (CBD),57,Office,29.0,5,17.0,2,14,14
Melbourne (CBD),57,Equipment Installation,1.0,1,1.0,1,1,1
Melbourne (CBD),57,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),57,"Performances, Conferences, Ceremonies",3.0,1,3.0,1,3,3
Melbourne (CBD),57,Parking - Commercial Covered,33.0,2,12.0,1,21,12
Melbourne (CBD),57,House/Townhouse,0,0,0,0
Melbourne (CBD),28,Office,133.0,4,122.0,3,53,54
Melbourne (CBD),28,Retail - Shop,0.0,0,2.0,1,0,2
Melbourne (CBD),28,Hospital/Clinic,23.0,1,23.0,1,23,23
Melbourne (CBD),28,Residential Apartment,16.0,1,59.0,2,16,43
Melbourne (CBD),28,Parking - Commercial Covered,15.0,2,15.0,2,10,10
Melbourne (CBD),28,Unoccupied - Unused,0.0,0,0.0,0,0,0
Melbourne (CBD),28,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),28,Entertainment/Recreation - Indoor,2.0,1,0.0,0,2,0
Melbourne (CBD),28,House/Townhouse,0,0,0,0
Melbourne (CBD),4,Unoccupied - Under Renovation,0.0,0,6.0,1,0,6
Melbourne (CBD),4,Public Display Area,0.0,0,2.0,1,0,2
Melbourne (CBD),4,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
Melbourne (CBD),4,Office,0.0,0,0.0,0,0,0
Melbourne (CBD),4,Transport,6.0,1,0.0,0,6,0
Melbourne (CBD),4,Wholesale,1.0,1,0.0,0,1,0
Melbourne (CBD),4,House/Townhouse,0,0,0,0
Melbourne (CBD),4,Unoccupied - Unused,0,0,0,0
Melbourne (CBD),4,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),65,Entertainment/Recreation - Indoor,10.0,5,23.0,11,3,3
Melbourne (CBD),65,Commercial Accommodation,6.0,1,6.0,1,6,6
Melbourne (CBD),65,Retail - Shop,20.0,5,6.0,1,10,6
Melbourne (CBD),65,Storage,8.0,3,3.0,1,3,3
Melbourne (CBD),65,Office,14.0,2,12.0,1,12,12
Melbourne (CBD),65,Unoccupied - Under Construction,25.0,1,0.0,0,25,0
Melbourne (CBD),65,Residential Apartment,0.0,0,27.0,1,0,27
Melbourne (CBD),65,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Melbourne (CBD),65,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),65,Unoccupied - Unused,8.0,2,0.0,0,5,0
Melbourne (CBD),65,House/Townhouse,0,0,0,0
Melbourne (CBD),65,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),73,Unoccupied - Unused,16.0,2,12.0,2,13,9
Melbourne (CBD),73,Office,12.0,2,46.0,4,9,19
Melbourne (CBD),73,Educational/Research,0.0,0,0.0,0,0,0
Melbourne (CBD),73,Parking - Commercial Covered,0.0,0,0.0,0,0,0
Melbourne (CBD),73,Unoccupied - Under Construction,20.0,2,0.0,0,19,0
Melbourne (CBD),73,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),73,House/Townhouse,0,0,0,0
Melbourne (CBD),73,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),62,Educational/Research,0.0,0,0.0,0,0,0
Melbourne (CBD),62,Unoccupied - Unused,42.0,2,5.0,2,22,3
Melbourne (CBD),62,Office,79.0,8,83.0,7,21,27
Melbourne (CBD),62,Residential Apartment,4.0,1,29.0,2,4,25
Melbourne (CBD),62,Entertainment/Recreation - Indoor,10.0,4,7.0,3,3,3
Melbourne (CBD),62,Parking - Commercial Covered,7.0,1,15.0,2,7,8
Melbourne (CBD),62,Equipment Installation,1.0,1,1.0,1,1,1
Melbourne (CBD),62,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),62,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),62,House/Townhouse,0,0,0,0
Melbourne (CBD),88,Equipment Installation,18.0,1,18.0,1,18,18
Melbourne (CBD),88,Residential Apartment,54.0,4,55.0,4,21,21
Melbourne (CBD),88,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),88,House/Townhouse,0,0,0,0
Melbourne (CBD),88,Office,0,0,0,0
Melbourne (CBD),88,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),88,Unoccupied - Unused,0,0,0,0
Melbourne (CBD),88,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),116,Entertainment/Recreation - Indoor,3.0,1,3.0,1,3,3
Melbourne (CBD),116,House/Townhouse,0,0,0,0
Melbourne (CBD),116,Office,0,0,0,0
Melbourne (CBD),116,Unoccupied - Unused,0,0,0,0
Melbourne (CBD),116,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),71,Residential Apartment,0.0,0,240.0,4,0,82
Melbourne (CBD),71,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),71,Entertainment/Recreation - Indoor,2.0,1,6.0,3,2,2
Melbourne (CBD),71,Unoccupied - Unused,0.0,0,3.0,1,0,3
Melbourne (CBD),71,Commercial Accommodation,0.0,0,7.0,1,0,7
Melbourne (CBD),71,Storage,6.0,4,0.0,0,2,0
Melbourne (CBD),71,Office,12.0,3,0.0,0,7,0
Melbourne (CBD),71,Retail - Shop,2.0,1,0.0,0,2,0
Melbourne (CBD),71,Parking - Commercial Covered,0.0,0,0.0,0,0,0
Melbourne (CBD),71,Parking - Private Covered,1.0,1,0.0,0,1,0
Melbourne (CBD),71,Unoccupied - Under Renovation,2.0,1,0.0,0,2,0
Melbourne (CBD),71,House/Townhouse,0,0,0,0
Melbourne (CBD),125,"Performances, Conferences, Ceremonies",0.0,0,2.0,1,0,2
Melbourne (CBD),125,Residential Apartment,0.0,0,10.0,1,0,10
Melbourne (CBD),125,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),125,Unoccupied - Unused,2.0,1,0.0,0,2,0
Melbourne (CBD),125,Office,2.0,1,0.0,0,2,0
Melbourne (CBD),125,Community Use,0.0,0,0.0,0,0,0
Melbourne (CBD),125,Retail - Showroom,0.0,0,0.0,0,0,0
Melbourne (CBD),125,House/Townhouse,0,0,0,0
Melbourne (CBD),125,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),125,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),86,Community Use,0.0,0,6.0,1,0,6
Melbourne (CBD),86,Storage,6.0,1,0.0,0,6,0
Melbourne (CBD),86,House/Townhouse,0,0,0,0
Melbourne (CBD),86,Office,0,0,0,0
Melbourne (CBD),86,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),86,Unoccupied - Unused,0,0,0,0
Melbourne (CBD),86,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),76,Office,0.0,0,37.0,3,0,25
Melbourne (CBD),76,Residential Apartment,0.0,0,44.0,2,0,36
Melbourne (CBD),76,Parking - Private Covered,0.0,0,6.0,1,0,6
Melbourne (CBD),76,Parking - Commercial Covered,0.0,0,4.0,1,0,4
Melbourne (CBD),76,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Melbourne (CBD),76,Unoccupied - Under Renovation,6.0,1,0.0,0,6,0
